ActivityID,ActivityName,FacilityActivityDescription,FacilityID
14,HIKING,Hiking,234155
26,WILDLIFE VIEWING,Wildlife Viewing,234155
100017,BIRDING,Birding,234155
5,BIKING,,244091
6,BOATING,,244091
9,CAMPING,,244091
11,FISHING,,244091
14,HIKING,,244091
15,HORSEBACK RIDING,,244091
18,OFF HIGHWAY VEHICLE,,244091
20,PICNICKING,,244091
23,RECREATIONAL VEHICLES,,244091
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,244091
106,SWIMMING,,244091
109,HORSE CAMPING,,244091
9,CAMPING,,10314202
4,AUTO TOURING,,246222
5,BIKING,,246222
9,CAMPING,,246222
11,FISHING,,246222
14,HIKING,,246222
15,HORSEBACK RIDING,,246222
16,HUNTING,,246222
18,OFF HIGHWAY VEHICLE,,246222
20,PICNICKING,,246222
23,RECREATIONAL VEHICLES,,246222
26,WILDLIFE VIEWING,,246222
106,SWIMMING,,246222
9,CAMPING,Camping,232856
11,FISHING,Fishing,232856
20,PICNICKING,Picnicking,232856
32,DAY USE AREA,Day Use Area,232856
104,PHOTOGRAPHY,Photography,232856
9,CAMPING,Camping,267082
5,BIKING,,252367
6,BOATING,,252367
9,CAMPING,,252367
11,FISHING,,252367
14,HIKING,,252367
15,HORSEBACK RIDING,,252367
20,PICNICKING,,252367
22,WINTER SPORTS,,252367
23,RECREATIONAL VEHICLES,,252367
26,WILDLIFE VIEWING,,252367
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,252367
106,SWIMMING,,252367
109,HORSE CAMPING,,252367
9,CAMPING,Camping,234189
26,WILDLIFE VIEWING,Wildlife Viewing,234189
100015,STAR GAZING,Star Gazing,234189
100017,BIRDING,Birding,234189
100020,CROSS COUNTRY SKIING,Cross Country Skiing,234189
100046,SNOWSHOEING,Snowshoeing,234189
5,BIKING,,231800
8,HISTORIC & CULTURAL SITE,,231800
9,CAMPING,,231800
11,FISHING,,231800
14,HIKING,,231800
20,PICNICKING,,231800
22,WINTER SPORTS,,231800
26,WILDLIFE VIEWING,,231800
40,HOTEL/LODGE/RESORT FS OWNED,,231800
104,PHOTOGRAPHY,,231800
5,BIKING,Biking,233305
6,BOATING,Boating,233305
9,CAMPING,Camping,233305
11,FISHING,Fishing,233305
26,WILDLIFE VIEWING,Wildlife Viewing,233305
100008,CANOEING,Canoeing,233305
100009,BERRY PICKING,Berry Picking,233305
100017,BIRDING,Birding,233305
100036,BACKPACKING,Backpacking,233305
9,CAMPING,Camping,231984
11,FISHING,Fishing,231984
5,BIKING,Mountain Biking,232839
6,BOATING,Canoeing,232839
9,CAMPING,Camping,232839
11,FISHING,Fishing,232839
14,HIKING,Hiking,232839
25,WATER SPORTS,Whitewater Rafting,232839
6,BOATING,Boating,232863
8,HISTORIC & CULTURAL SITE,Historic Sites,232863
9,CAMPING,Camping,232863
11,FISHING,Fishing,232863
14,HIKING,Hiking,232863
26,WILDLIFE VIEWING,Wildlife Viewing,232863
34,SWIMMING SITE,Swimming,232863
5,BIKING,,237001
6,BOATING,,237001
9,CAMPING,,237001
11,FISHING,,237001
14,HIKING,,237001
15,HORSEBACK RIDING,,237001
20,PICNICKING,,237001
23,RECREATIONAL VEHICLES,,237001
26,WILDLIFE VIEWING,,237001
106,SWIMMING,,237001
109,HORSE CAMPING,,237001
9,CAMPING,,272044
23,RECREATIONAL VEHICLES,,272044
4,AUTO TOURING,,245986
5,BIKING,,245986
6,BOATING,,245986
9,CAMPING,,245986
11,FISHING,,245986
14,HIKING,,245986
15,HORSEBACK RIDING,,245986
16,HUNTING,,245986
18,OFF HIGHWAY VEHICLE,,245986
23,RECREATIONAL VEHICLES,,245986
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,245986
109,HORSE CAMPING,,245986
9,CAMPING,,10321880
100049,ACCESSIBLE SWIMMING,,10321880
5,BIKING,,246229
6,BOATING,,246229
9,CAMPING,,246229
11,FISHING,,246229
14,HIKING,,246229
15,HORSEBACK RIDING,,246229
16,HUNTING,,246229
20,PICNICKING,,246229
22,WINTER SPORTS,,246229
23,RECREATIONAL VEHICLES,,246229
26,WILDLIFE VIEWING,,246229
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,246229
106,SWIMMING,,246229
9,CAMPING,,262739
14,HIKING,,262739
9,CAMPING,Camping in the Trinity Alps with access to Caribou Lakes. ,234992
14,HIKING,Great opportunities for day hiking in the Trinity Alps with access to Caribou Lakes.  Wilderness permits are required for overnight but not for day hikes in Trinity Alps Wilderness.  Day hikers should always yield to horses and livestock on the trail.  Speaking to horses in a quiet voice will help them stay calm as they pass you.,234992
15,HORSEBACK RIDING,Camping in the Trinity Alps with access to Caribou Lakes.  There is overnight horse camping and day use parking for trailers.  The Forest Service requests and recommends bringing certified weed free feed for horses entering the wilderness.,234992
23,RECREATIONAL VEHICLES,Camping in the Trinity Alps with access to Caribou Lakes.,234992
26,WILDLIFE VIEWING,A good area for riparian wildlife along the river and forest birding.  Some small mammals frequent the campsites.,234992
106,SWIMMING,"Swimming, wading and water play off the gravel bar on the South Fork of the Salmon River.",234992
109,HORSE CAMPING,<p>Camping in the Trinity Alps with access to Caribou Lakes. The Forest Service requests and recommends bringing certified weed free feed for horses entering the wilderness.</p>,234992
9,CAMPING,Camping,267553
5,BIKING,,246000
6,BOATING,,246000
9,CAMPING,,246000
11,FISHING,,246000
14,HIKING,,246000
15,HORSEBACK RIDING,,246000
18,OFF HIGHWAY VEHICLE,,246000
23,RECREATIONAL VEHICLES,,246000
26,WILDLIFE VIEWING,,246000
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,246000
106,SWIMMING,,246000
109,HORSE CAMPING,,246000
9,CAMPING,,264683
11,FISHING,,264683
14,HIKING,,264683
15,HORSEBACK RIDING,,264683
20,PICNICKING,,264683
23,RECREATIONAL VEHICLES,,264683
25,WATER SPORTS,,264683
26,WILDLIFE VIEWING,,264683
5,BIKING,,246225
6,BOATING,,246225
9,CAMPING,,246225
11,FISHING,,246225
14,HIKING,,246225
15,HORSEBACK RIDING,,246225
16,HUNTING,,246225
18,OFF HIGHWAY VEHICLE,,246225
20,PICNICKING,,246225
22,WINTER SPORTS,,246225
23,RECREATIONAL VEHICLES,,246225
26,WILDLIFE VIEWING,,246225
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,246225
106,SWIMMING,,246225
109,HORSE CAMPING,,246225
6,BOATING,Boating,251895
11,FISHING,Fishing,251895
106,SWIMMING,Swimming,251895
100007,KAYAKING,Kayaking,251895
100008,CANOEING,Canoeing,251895
100017,BIRDING,Birding,251895
14,HIKING,Hiking,234730
9,CAMPING,Camping,233133
16,HUNTING,Hunting,233133
26,WILDLIFE VIEWING,Wildlife Viewing,233133
100017,BIRDING,Birding,233133
9,CAMPING,,10319389
100049,ACCESSIBLE SWIMMING,,10319389
9,CAMPING,Camping,234631
14,HIKING,Hiking,234631
15,HORSEBACK RIDING,Horseback Riding,234631
100002,MOUNTAIN BIKING,Mountain Biking,234631
9,CAMPING,,252341
11,FISHING,Fishing in Wahtum Lake.,252341
14,HIKING,See backpacking description.,252341
20,PICNICKING,,252341
5,BIKING,Biking,234779
6,BOATING,Boating,234779
9,CAMPING,Camping,234779
11,FISHING,Fishing,234779
14,HIKING,Hiking,234779
15,HORSEBACK RIDING,Horseback Riding,234779
24,VISITOR CENTER,Emergency Services,234779
6,BOATING,Kayaking,232842
9,CAMPING,Camping,232842
11,FISHING,Fishing,232842
14,HIKING,Hiking,232842
25,WATER SPORTS,Whitewater Rafting,232842
26,WILDLIFE VIEWING,Wildlife Viewing,232842
9,CAMPING,Camping,232838
11,FISHING,Fishing,232838
14,HIKING,Hiking,232838
26,WILDLIFE VIEWING,Wildlife Viewing,232838
9,CAMPING,"<ul>
	<li>
		Tent ONLY sites</li>
</ul>
",244100
11,FISHING,,244100
14,HIKING,,244100
106,SWIMMING,,244100
5,BIKING,Biking,233964
6,BOATING,Boating,233964
9,CAMPING,Camping,233964
11,FISHING,Fishing,233964
14,HIKING,Hiking,233964
100008,CANOEING,Canoeing,233964
100009,BERRY PICKING,Berry Picking,233964
100060,CRAWFISHING,Crawfishing,233964
5,BIKING,Biking,248323
9,CAMPING,Camping,248323
14,HIKING,Hiking,248323
20,PICNICKING,Picnic,248323
37,PLAYGROUND PARK SPECIALIZED SPORT SITE,Playground,248323
9,CAMPING,Camping,267083
9,CAMPING,Camping,251883
14,HIKING,Hiking,251883
15,HORSEBACK RIDING,Horseback Riding,251883
109,HORSE CAMPING,Horse Camping,251883
9,CAMPING,Camping,251566
9,CAMPING,Camping,234187
14,HIKING,Hiking,234187
26,WILDLIFE VIEWING,Wildlife Viewing,234187
100015,STAR GAZING,Star Gazing,234187
100046,SNOWSHOEING,Snowshoeing,234187
100055,SKIING,Skiing,234187
9,CAMPING,Camping,234646
14,HIKING,Hiking,234646
106,SWIMMING,Swimming,234646
5,BIKING,Biking,233820
14,HIKING,Hiking,233820
9,CAMPING,Camping,234174
14,HIKING,Hiking,234174
26,WILDLIFE VIEWING,Wildlife Viewing,234174
100017,BIRDING,Birding,234174
100020,CROSS COUNTRY SKIING,Cross Country Skiing,234174
100046,SNOWSHOEING,Snowshoeing,234174
100048,HISTORIC SITES,Historic Sites,234174
100056,SNOWMOBILE TRAILS,Snowmobile Trails,234174
9,CAMPING,Camping,267076
11,FISHING,Fishing,267076
26,WILDLIFE VIEWING,Wildlife Viewing,267076
9,CAMPING,"<ul>
	<li>
		<a href=""http://www.fs.usda.gov/recarea/rogue-siskiyou/recreation/recarea/?recid=70634"" rel=""nofollow"">River Bench Campground</a></li>
</ul>
",10071157
20,PICNICKING,"<ul>
	<li>
		Short hike to take a picnic</li>
</ul>
",10071157
5,BIKING,Biking,233895
6,BOATING,Boating,233895
9,CAMPING,Camping,233895
11,FISHING,Fishing,233895
14,HIKING,Hiking,233895
16,HUNTING,Hunting,233895
26,WILDLIFE VIEWING,Wildlife Viewing,233895
34,SWIMMING SITE,Swimming,233895
9,CAMPING,<p>It is recommended that campers bring their own firewood.</p>,244134
11,FISHING,<p>Alder Springs Campground provides some good fishing opportunities nearby.</p>,244134
14,HIKING,"<p>Alder Springs Campground provides access to <a href=""https://www.fs.usda.gov/recarea/willamette/recreation/recarea/?recid="" rel=""nofollow"">Linton Lake Trail #3519</a>.</p>",244134
20,PICNICKING,<p>There are picnic areas available at the campground.</p>,244134
6,BOATING,Boating,248318
9,CAMPING,Camping,248318
20,PICNICKING,Picnic,248318
25,WATER SPORTS,Water Sports,248318
8,HISTORIC & CULTURAL SITE,Historic Sites,234661
9,CAMPING,Camping,234661
11,FISHING,Fish Cleaning Station,234661
26,WILDLIFE VIEWING,Wildlife Viewing,234661
6,BOATING,,244139
9,CAMPING,"<p>Tent, auto, and trailer sites. Fire rings and garbage service.</p>
",244139
11,FISHING,,244139
14,HIKING,,244139
20,PICNICKING,,244139
23,RECREATIONAL VEHICLES,,244139
106,SWIMMING,,244139
5,BIKING,,264659
6,BOATING,,264659
9,CAMPING,"<p>
	Several developed campgrounds with restrooms, picnic tables and fire rings exist in this area.</p>
",264659
11,FISHING,,264659
14,HIKING,"<p>
	Tahkenitch Creek trail provides a little bit of everything the Dunes has to offer; forest, sand dunes, rivers and possible loop opportunites. Tahkenitch Dunes trail crosses a forested ridgeline and enters an expanse of large dunes before hitting the beach. The two trails can be connected for a longer hiking experience.</p>
<p>
	Along the beach the trail passes by nesting areas for the threatened shorebird, the snowy plover. Follow posted regulations and call ahead to find out about restrictions.</p>
",264659
18,OFF HIGHWAY VEHICLE,"<p>
	The Tahkenitch Area is closed to OHV use with the exception of the Clam Bed OHV Trail which provides local access for clamming.  There are no OHV facilities or staging provided here.</p>
",264659
20,PICNICKING,,264659
23,RECREATIONAL VEHICLES,,264659
26,WILDLIFE VIEWING,"<p>
	Bird Watching:<br/>
	A variety of bird habitats exist along the trails and around the lakes.</p>
<ul>
<li>
<a href=""https://www.fs.usda.gov/detailfull/siuslaw/?cid=stelprdb5195143&width=full"" rel=""nofollow"">Birds of the Oregon Dunes</a></li>
<li>
<a href=""http://www.oregoncoastbirding.com/"" rel=""nofollow"">Oregon Coast Birding Trail</a>website</li>
		</ul>",264659
4,AUTO TOURING,,265229
5,BIKING,,265229
6,BOATING,"<ul>
	<li>
		<a href=""https://www.fs.usda.gov/recarea/rogue-siskiyou/recreation/recarea/?recid=74277"" rel=""nofollow"">Applegate Lake</a> 10 miles per hour speed limit</li>
</ul>
",265229
9,CAMPING,,265229
11,FISHING,{},265229
14,HIKING,,265229
15,HORSEBACK RIDING,,265229
16,HUNTING,,265229
18,OFF HIGHWAY VEHICLE,,265229
20,PICNICKING,,265229
22,WINTER SPORTS,,265229
23,RECREATIONAL VEHICLES,,265229
26,WILDLIFE VIEWING,,265229
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,265229
106,SWIMMING,,265229
109,HORSE CAMPING,,265229
9,CAMPING,,10155457
11,FISHING,,10155457
100049,ACCESSIBLE SWIMMING,,10155457
5,BIKING,,246221
6,BOATING,,246221
9,CAMPING,,246221
11,FISHING,,246221
14,HIKING,,246221
15,HORSEBACK RIDING,,246221
18,OFF HIGHWAY VEHICLE,,246221
20,PICNICKING,,246221
23,RECREATIONAL VEHICLES,,246221
26,WILDLIFE VIEWING,,246221
106,SWIMMING,,246221
9,CAMPING,"<p>
	Set up for equestrian use; rustic</p>
",264601
20,PICNICKING,,264601
25,WATER SPORTS,Access to beach via the Baker Beach Trail,264601
109,HORSE CAMPING,"<p>
	Rustic campground. Accesses Baker Beach and Lily Lake Trails</p>
",264601
5,BIKING,Biking,234250
6,BOATING,Boating,234250
9,CAMPING,Camping,234250
11,FISHING,Fishing,234250
14,HIKING,Hiking,234250
16,HUNTING,Hunting,234250
26,WILDLIFE VIEWING,Wildlife Viewing,234250
28,WILDERNESS,Wilderness,234250
32,DAY USE AREA,Day Use Area,234250
106,SWIMMING,Swimming,234250
100002,MOUNTAIN BIKING,Mountain Biking,234250
100008,CANOEING,Canoeing,234250
100017,BIRDING,Birding,234250
100019,WATER ACCESS,Water Access,234250
100029,SCENIC DRIVE,Scenic Drive,234250
4,AUTO TOURING,,255175
5,BIKING,,255175
6,BOATING,,255175
7,CLIMBING,,255175
8,HISTORIC & CULTURAL SITE,,255175
9,CAMPING,,255175
11,FISHING,,255175
14,HIKING,,255175
15,HORSEBACK RIDING,,255175
20,PICNICKING,,255175
26,WILDLIFE VIEWING,,255175
32,DAY USE AREA,,255175
104,PHOTOGRAPHY,,255175
105,PADDLING,,255175
106,SWIMMING,,255175
5,BIKING,Mountain Biking,234163
9,CAMPING,Camping,234163
10,INTERPRETIVE PROGRAMS,Stargazing,234163
14,HIKING,Hiking,234163
26,WILDLIFE VIEWING,Wildlife Viewing,234163
9,CAMPING,Camping,231983
11,FISHING,Fishing,231983
6,BOATING,Kayaking,233237
9,CAMPING,Camping,233237
11,FISHING,Fishing,233237
14,HIKING,Hiking,233237
15,HORSEBACK RIDING,Horseback Riding,233237
16,HUNTING,Hunting,233237
20,PICNICKING,Picnic Tables,233237
34,SWIMMING SITE,Swimming,233237
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,251546
9,CAMPING,Camping,251546
26,WILDLIFE VIEWING,Wildlife Viewing,251546
39,OBSERVATION SITE,Observation Site,251546
104,PHOTOGRAPHY,Photography,251546
100015,STAR GAZING,Star Gazing,251546
100017,BIRDING,Birding,251546
100048,HISTORIC SITES,Historic Sites,251546
100052,LOOKOUT TOWER,Lookout Tower,251546
11,FISHING,Fishing,233916
14,HIKING,Hiking,233916
100009,BERRY PICKING,Berry Picking,233916
100060,CRAWFISHING,Crawfishing,233916
9,CAMPING,Camping,266142
9,CAMPING,Camping,232847
11,FISHING,Fishing,232847
14,HIKING,Hiking,232847
25,WATER SPORTS,Whitewater Rafting,232847
26,WILDLIFE VIEWING,Wildlife Viewing,232847
5,BIKING,Mountain Biking,251351
9,CAMPING,Camping,251351
11,FISHING,Fishing,251351
14,HIKING,Hiking,251351
15,HORSEBACK RIDING,Horseback Riding,251351
32,DAY USE AREA,Amphitheater,251351
9,CAMPING,,234991
10,INTERPRETIVE PROGRAMS,Contact the District Office for a list of programs and events.,234991
11,FISHING,,234991
14,HIKING,,234991
15,HORSEBACK RIDING,,234991
16,HUNTING,"<p>Hunting is permitted on areas of the Klamath National Forest, there is the oppertunity for deer, elk, bear, multiple small game animals, and predators. Within the Salmon/Scott District deer zones B2 and B6 are availible that start the middle of August and run till the middle of October. Elk hunts availible is the Marble Mountain zone that begins in September and ends in November. Bear hunts availible on the district start in September and run till the end of December.</p>

<p>Hunters must be in possession of all California State required licenses and tags while hunting during valid hunting seasons. For maps, information and regulations, contact the California Department of Fish and Game at (530) 225-2300 or online at <a href=""http://www.wildlife.ca.gov"" rel=""nofollow"">www.wildlife.ca.gov</a></p>
",234991
20,PICNICKING,,234991
23,RECREATIONAL VEHICLES,,234991
24,VISITOR CENTER,"District Office open Mon-Fri 8am-5pm for information, maps, permits and directions.",234991
26,WILDLIFE VIEWING,,234991
106,SWIMMING,,234991
109,HORSE CAMPING,,234991
4,AUTO TOURING,,274520
5,BIKING,,274520
9,CAMPING,,274520
14,HIKING,,274520
6,BOATING,Boating,232787
9,CAMPING,Camping,232787
10,INTERPRETIVE PROGRAMS,Educational Programs,232787
11,FISHING,Fishing,232787
14,HIKING,Hiking,232787
9,CAMPING,,237750
11,FISHING,,237750
14,HIKING,,237750
15,HORSEBACK RIDING,,237750
16,HUNTING,,237750
18,OFF HIGHWAY VEHICLE,,237750
20,PICNICKING,,237750
23,RECREATIONAL VEHICLES,,237750
26,WILDLIFE VIEWING,,237750
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,237750
109,HORSE CAMPING,,237750
6,BOATING,Boating,251907
11,FISHING,Fishing,251907
14,HIKING,Hiking,251907
26,WILDLIFE VIEWING,Wildlife Viewing,251907
106,SWIMMING,Swimming,251907
100008,CANOEING,Canoeing,251907
8,HISTORIC & CULTURAL SITE,Historic & Cultural Site,234205
14,HIKING,Hiking,234205
16,HUNTING,Hunting,234205
26,WILDLIFE VIEWING,Wildlife Viewing,234205
100009,BERRY PICKING,Berry Picking,234205
100017,BIRDING,Birding,234205
9,CAMPING,"<p>
	There are 5 campsites of various sizes available in this campground.  Each campsite has one picnic table and one fire pit/grill.</p>
",270729
23,RECREATIONAL VEHICLES,"<p>
	Campsites at this campground may be the easiest to access with a trailer on the entire forest, however there are no hook-up amenities available.</p>
",270729
9,CAMPING,Camping,251769
14,HIKING,Hiking,251769
26,WILDLIFE VIEWING,Wildlife Viewing,251769
9,CAMPING,Camping,266140
5,BIKING,,237021
6,BOATING,,237021
9,CAMPING,,237021
11,FISHING,,237021
14,HIKING,,237021
15,HORSEBACK RIDING,,237021
20,PICNICKING,,237021
23,RECREATIONAL VEHICLES,,237021
26,WILDLIFE VIEWING,,237021
30,FIRE LOOKOUTS/CABINS OVERNIGHT,,237021
106,SWIMMING,,237021
109,HORSE CAMPING,,237021
100017,BIRDING,Birding,251885
5,BIKING,Biking,233186
6,BOATING,Boating,233186
9,CAMPING,Camping,233186
10,INTERPRETIVE PROGRAMS,Interpretive Programs,233186
11,FISHING,Fishing,233186
14,HIKING,Hiking,233186
20,PICNICKING,Picnicking,233186
25,WATER SPORTS,Water Sports,233186
26,WILDLIFE VIEWING,Wildlife Viewing,233186
32,DAY USE AREA,Day Use Area,233186
34,SWIMMING SITE,Swimming Site,233186
104,PHOTOGRAPHY,Photography,233186
105,PADDLING,Paddling,233186
106,SWIMMING,Swimming,233186
100002,MOUNTAIN BIKING,Mountain Biking,233186
100005,PADDLE BOATING,Paddle Boating,233186
100006,WATER ACTIVITIES,Water Activities,233186
100007,KAYAKING,Kayaking,233186
100008,CANOEING,Canoeing,233186
100015,STAR GAZING,Star Gazing,233186
100019,WATER ACCESS,Water Access,233186
100037,SAILING,Sailing,233186
100045,TUBING,Tubing,233186
9,CAMPING,Camping,251567
5,BIKING,Biking,234675
9,CAMPING,Camping,234675
14,HIKING,Hiking,234675
16,HUNTING,Hunting,234675
20,PICNICKING,Picnicking,234675
32,DAY USE AREA,Day Use Area,234675
38,OTHER RECREATION CONCESSION SITE,Other Recreation Concession Site,234675
